pair_id,conversation_root_id,customer_tweet_id,customer_author_id,customer_text,customer_created_at,brand_tweet_id,brand_author_id,brand_text,brand_created_at,intent
2004885_2004883,2004885,2004885,450577,Yes if a song is uploaded under wrong profile how long does it take to rectify? https://t.co/kriZE98slZ,Sat Nov 04 03:14:07 +0000 2017,2004883,SpotifyCares,@450577 We're afraid we don't have any info on this. But we appreciate you taking the time to reach out – your feedback's been noted 📝 /AP,Sat Nov 04 03:30:41 +0000 2017,general_inquiry_other
431733_431734,431732,431733,217643,@SpotifyCares Thanks!,Tue Oct 10 15:41:38 +0000 2017,431734,SpotifyCares,"@217643 No worries at all! For anything else, we'll be... https://t.co/AiEGsVLjXp 😉 /JP",Tue Oct 10 15:49:51 +0000 2017,general_inquiry_other
2914417_2914415,2914418,2914417,806766,@SpotifyCares Ok thanks I was just messing,Tue Nov 28 22:33:48 +0000 2017,2914415,SpotifyCares,@806766 No worries! Let us know if we can help with anything else /CE,Tue Nov 28 22:39:44 +0000 2017,general_inquiry_other
2114152_2114151,2114152,2114152,304323,@125633 this is a great platform.,Wed Nov 08 16:48:38 +0000 2017,2114151,SpotifyCares,@304323 Hey there! We appreciate the kind words. You made us blush a little. Give us a shout if you need anything else /KP,Wed Nov 08 16:52:00 +0000 2017,general_inquiry_other
2866636_2866634,2866636,2866636,649713,@115888 where is reputation?,Mon Nov 27 21:43:00 +0000 2017,2866634,SpotifyCares,"@649713 Hey Zach! Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: https://t.co/3h0TnPWP0c /KC",Tue Nov 28 00:28:28 +0000 2017,general_inquiry_other
483948_483946,483948,483948,139564,Hello @SpotifyCares :) sent u a dm.,Fri Dec 01 13:02:56 +0000 2017,483946,SpotifyCares,@139564 We've just replied to your DM. Let's carry on chatting there /KM,Fri Dec 01 14:46:24 +0000 2017,general_inquiry_other
970850_970848,970853,970850,158590,@SpotifyCares Hello ?,Wed Oct 11 15:29:52 +0000 2017,970848,SpotifyCares,@158590 Hi there! We've sent you some more info via DM. We'll carry on helping you there /MC,Wed Oct 11 17:34:43 +0000 2017,general_inquiry_other
184170_184172,184169,184170,159340,@SpotifyCares No internet when connected to wifi? https://t.co/hfm5rBa3OZ,Wed Nov 01 21:44:22 +0000 2017,184172,SpotifyCares,@159340 Hey Linsey! We're here to help. Can you let us know what Android and Spotify versions you're running? We'll see what we can suggest /AN,Wed Nov 01 22:05:00 +0000 2017,general_inquiry_other
86402_86401,86402,86402,134866,is MISS YOU ON SPOTIFY YET,Thu Nov 30 13:41:57 +0000 2017,86401,SpotifyCares,@134866 Hey there! Is this an album or a track you're looking for? The name(s) of the artist(s) would also help. We'll take a look backstage /LP,Thu Nov 30 14:16:56 +0000 2017,general_inquiry_other
1983336_1983335,1983337,1983336,587052,@115888 Got this for free with fone deal in NZ but find i still use data.,Wed Nov 01 22:26:35 +0000 2017,1983335,SpotifyCares,@587052 Hey! Help's here. Can you DM us your account's username and email address? We'll take a look backstage /JL https://t.co/ldFdZRiNAt,Wed Nov 01 22:29:25 +0000 2017,general_inquiry_other
1522809_1522810,1522809,1522809,473197,@115888 @SpotifyCares plz change @133324 information? 'Rap Monster' is now known as RM- also could you add Taehyungs acting career 🧡🧡🧡,Fri Nov 03 20:35:06 +0000 2017,1522810,SpotifyCares,"@473197 1: Hi there. We appreciate your feedback on this. Our Curation team are independent & use taste, data, research, and trends to create...",Fri Nov 03 21:07:05 +0000 2017,general_inquiry_other
2201062_2201060,2201062,2201062,643703,So damn strange you can't find some truly kick-ass bands like Tool and Scars on Broadway on @115888. #Spotify,Sun Nov 26 13:53:24 +0000 2017,2201060,SpotifyCares,"@643703 Hey Aram! We'd love to have all the world's music, but there's info about Spotify content here: https://t.co/0i8GpimuDa /KM",Sun Nov 26 14:05:11 +0000 2017,general_inquiry_other
2729374_2729372,2729374,2729374,765238,@115888 why does the These Girls by Why Don’t We have a different beat/pitch??,Mon Nov 20 13:00:08 +0000 2017,2729372,SpotifyCares,@765238 Hi Allison! Can you tell us more about it? If you're using mobile. can you also send us the Song Link? Just tap the three dots > Share > Copy Link. We'll be right here /XF,Mon Nov 20 14:32:17 +0000 2017,general_inquiry_other
388114_388112,388114,388114,207859,"dear @115888 please let me and my wife share a premium membership. I promise, we really do live together.",Mon Oct 09 13:26:49 +0000 2017,388112,SpotifyCares,@207859 Hi Bobby! We've just sent a DM your way. Let's carry on chatting there /NJ,Mon Oct 09 14:13:05 +0000 2017,general_inquiry_other
2349674_2349673,2349674,2349674,679168,wheres nothing without you by wanna one @115888,Mon Nov 13 16:04:01 +0000 2017,2349673,SpotifyCares,"@679168 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DF",Mon Nov 13 17:11:33 +0000 2017,general_inquiry_other
1866909_1866908,1866910,1866909,557728,@SpotifyCares No that did not help.,Fri Oct 20 18:46:55 +0000 2017,1866908,SpotifyCares,"@557728 That's alright. Since you and your kids are experiencing the same issue, can you DM us the email addresses listed in all your accounts? /RR https://t.co/ldFdZRiNAt",Fri Oct 20 20:11:21 +0000 2017,general_inquiry_other
1090112_1090111,1090112,1090112,377193,need @115888 in india ... 😞 this is so annoying,Mon Oct 23 16:17:09 +0000 2017,1090111,SpotifyCares,@377193 Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /JX,Mon Oct 23 19:15:02 +0000 2017,general_inquiry_other
2509482_2509484,2509481,2509482,715369,"@SpotifyCares No, just that one ad.",Thu Nov 16 00:34:33 +0000 2017,2509484,SpotifyCares,@715369 That's odd. Do you have other devices with Spotify that gets the same thing when the ad comes on? /JU,Thu Nov 16 00:48:16 +0000 2017,general_inquiry_other
572676_572675,572676,572676,254566,Pota ubos na load ko di pa rin ako nakakapag premium nakakagigil @SpotifyCares,Sun Dec 03 05:10:15 +0000 2017,572675,SpotifyCares,@254566 Hey there! We don't have Filipino support right now. Hope you don't mind we reply in English. Are you getting any specific error messages? Can you DM us your account's username or email address? We'll take a look backstage /AP,Sun Dec 03 05:13:50 +0000 2017,general_inquiry_other
826533_826534,826533,826533,316886,@115888 @219805 why doesn’t Spotify work in India? Missing a large fan base in the EDM realm,Sun Oct 08 18:09:06 +0000 2017,826534,SpotifyCares,@316886 1: Hi there! We're afraid that Spotify isn't available in India yet. We're launching in new countries as often as possible. Be sure...,Sun Oct 08 22:25:29 +0000 2017,general_inquiry_other
2198227_2198226,2198228,2198227,642989,@SpotifyCares So it’s coming???,Thu Nov 09 23:34:01 +0000 2017,2198226,SpotifyCares,"@642989 We're afraid we don't have any additional info to share. Fingers crossed, it will one day. If you need anything else, let us know /RA",Thu Nov 09 23:40:28 +0000 2017,general_inquiry_other
230252_230250,230253,230252,170854,@SpotifyCares Thanks i shall do that,Thu Oct 05 09:30:00 +0000 2017,230250,SpotifyCares,@170854 No worries. Just give us a shout if we can help with anything else. Have a... https://t.co/FQulrDtFky /AY,Thu Oct 05 09:33:30 +0000 2017,general_inquiry_other
629918_629917,629918,629918,269248,@SpotifyCares sent you a DM. ❤️ Thank you!,Wed Nov 22 15:17:00 +0000 2017,629917,SpotifyCares,@269248 We've just sent a DM your way. Let's carry on chatting there /NG,Wed Nov 22 15:32:23 +0000 2017,general_inquiry_other
2616750_2616751,2616749,2616750,739600,"@SpotifyCares Wilco. Thanks for the clarification, LM.",Fri Nov 17 15:37:51 +0000 2017,2616751,SpotifyCares,@739600 You're welcome! Let us know if you need help with anything else. We're just a tweet away 🙂 /LM,Fri Nov 17 15:45:42 +0000 2017,general_inquiry_other
1048294_1048293,1048294,1048294,367761,@116130 why can't you just work like you advertise you piece of shit,Sat Oct 14 06:49:53 +0000 2017,1048293,SpotifyCares,@367761 Hi Matt! We're sorry to hear you feel that way. What's happening exactly? Can you DM us more info? We'd love to help out /BP https://t.co/ldFdZRiNAt,Sat Oct 14 12:42:57 +0000 2017,general_inquiry_other
207206_207204,207211,207206,165017,@SpotifyCares Same as everything on this thread 👇🏾👇🏾 https://t.co/3FWCYdN3rd,Fri Oct 06 22:33:12 +0000 2017,207204,SpotifyCares,"@165017 Thanks! If you could tell us the exact iOS version your iPhone is running on, that'd be awesome 😉 /SY",Fri Oct 06 22:43:50 +0000 2017,general_inquiry_other
1470931_1470930,1470931,1470931,461433,"@SpotifyCares is it really necessary to always have the Waze Maps banner pop up every time I open the app? Even after I press ""X""",Thu Nov 02 22:00:36 +0000 2017,1470930,SpotifyCares,"@461433 Hey there! We're here to help. Can you let us know what device, operating system, and version of Spotify you're using? /AN",Thu Nov 02 22:34:45 +0000 2017,general_inquiry_other
1467875_1467874,1467876,1467875,139084,@115888 Found it. It's missing 2 songs. No bueno.,Fri Oct 20 20:21:44 +0000 2017,1467874,SpotifyCares,"@139084 Hi! Fingers crossed we'll be able to have the missing tracks soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /LO",Fri Oct 20 22:35:17 +0000 2017,general_inquiry_other
837214_837213,837214,837214,319251,@SpotifyCares Hi I'm looking to buy a Fitbit Ionic. Will a Spotify app be available for this platform?,Fri Oct 13 09:02:43 +0000 2017,837213,SpotifyCares,"@319251 Hi there, that's a great idea! Help make it happen by adding support here: https://t.co/pMCMEezoQJ /HC",Fri Oct 13 09:53:04 +0000 2017,general_inquiry_other
1900123_1900122,1900123,1900123,566264,@117153 I paid for premium on the 19th... It works on my phone. when on my desktop it says free,Mon Oct 23 20:17:45 +0000 2017,1900122,SpotifyCares,@566264 Hey Eric! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZR1cbT,Mon Oct 23 22:21:46 +0000 2017,general_inquiry_other
1748246_1748245,1748247,1748246,449566,@SpotifyCares Thank you!❤️,Tue Nov 07 15:29:13 +0000 2017,1748245,SpotifyCares,@449566 You're welcome! If you ever need anything else... https://t.co/jp1YQJi0ad 🙂 /JX,Tue Nov 07 16:11:32 +0000 2017,general_inquiry_other
611450_611451,611449,611450,265385,@SpotifyCares I'll try in 30min :),Wed Nov 22 13:43:23 +0000 2017,611451,SpotifyCares,@265385 Sounds good! We'll be keeping an eye out for your next message /PL,Wed Nov 22 13:50:06 +0000 2017,general_inquiry_other
664775_664774,664776,664775,278432,@147836 Get Lemonade on Spotify,Sun Nov 05 06:26:17 +0000 2017,664774,SpotifyCares,"@278432 @147836 Hey! We're working on it, and we hope to have it available soon. There's more info here: https://t.co/WI0fi3V8Cu /C",Sun Nov 05 08:20:29 +0000 2017,general_inquiry_other
1295648_1295647,1295649,1295648,422853,@SpotifyCares I just rebooted a second time.. it's functioning again 🔥🔥 thank you for your time and effort✨,Tue Oct 17 19:21:44 +0000 2017,1295647,SpotifyCares,@422853 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /PB,Tue Oct 17 19:25:07 +0000 2017,general_inquiry_other
488784_488786,488783,488784,231394,@SpotifyCares thank you <3 much appreciated!,Sat Dec 02 04:49:25 +0000 2017,488786,SpotifyCares,@231394 You're welcome! Just give us a shout if you have any questions. We're just a tweet away /LM,Sat Dec 02 15:02:02 +0000 2017,general_inquiry_other
277348_277347,277349,277348,182252,@SpotifyCares yes. I am in the US and I couldn't find it on the app? will it be released today?,Fri Nov 03 15:44:29 +0000 2017,277347,SpotifyCares,@182252 Could you DM us your account's email address? We'll take a look backstage /AU https://t.co/ldFdZRiNAt,Fri Nov 03 15:56:11 +0000 2017,general_inquiry_other
2919351_2919350,2919351,2919351,808027,"hey @115888, what's going on?",Tue Nov 28 21:18:04 +0000 2017,2919350,SpotifyCares,@808027 Hey Alex! Everything should be running smoothly now. Let us know if this is still happening /FR,Wed Nov 29 00:47:41 +0000 2017,general_inquiry_other
2229023_2229022,2229023,2229023,650520,@SpotifyCares i have paid for premium subscription but it’s still written that I’m still using a premium user.,Mon Nov 06 14:49:56 +0000 2017,2229022,SpotifyCares,@650520 Hey there! We've just sent you a bit more info over DM. We'll carry on helping out there /PB,Mon Nov 06 15:12:26 +0000 2017,general_inquiry_other
925789_925787,925789,925789,339683,@115888 it would let me load up spotify on xbox,Tue Oct 10 20:39:12 +0000 2017,925787,SpotifyCares,@339683 Hey there! What exactly is going on with your Spotify? We'll see what we can suggest. /BH,Tue Oct 10 21:18:13 +0000 2017,general_inquiry_other
478111_478109,478111,478111,228591,@SpotifyCares hey! I've dm'd regarding an urgent issue! Hope to hear back soon!,Fri Dec 01 10:39:00 +0000 2017,478109,SpotifyCares,@228591 We've just sent a DM your way. Let's carry on chatting there /PK,Fri Dec 01 12:19:43 +0000 2017,general_inquiry_other
1619896_1619894,1619896,1619896,173699,Been using @121907 for about 2 months. Still no Discover Weekly for me😥 @SpotifyCares,Sun Nov 05 14:11:16 +0000 2017,1619894,SpotifyCares,@173699 Hmm that's odd. Could you try logging out and logging back in? Let us know how it goes/ DF,Sun Nov 05 16:19:05 +0000 2017,general_inquiry_other
2963358_2963357,2963358,2963358,817686,@115888 Every. Day. https://t.co/Ez10bhv0T7,Wed Nov 29 21:24:32 +0000 2017,2963357,SpotifyCares,@817686 Hey! Best thing to try here is a reinstall. Just follow the steps at https://t.co/PDA2aKzC6Q. Let us know how it goes /MX,Wed Nov 29 21:38:26 +0000 2017,general_inquiry_other
281035_281034,281035,281035,182965,@SpotifyCares,Fri Oct 06 09:26:05 +0000 2017,281034,SpotifyCares,@182965 Hi Christian! We've just sent a DM your way. Let's carry on chatting there /AC,Fri Oct 06 10:48:29 +0000 2017,general_inquiry_other
36746_36748,36745,36746,124016,"@SpotifyCares Worked a treat, thanks",Wed Nov 01 19:18:06 +0000 2017,36748,SpotifyCares,"@124016 You're welcome! If you ever need anything else, just shout and we'll come running 🏃 /KL",Wed Nov 01 19:40:33 +0000 2017,general_inquiry_other
930002_930004,930001,930002,119654,@SpotifyCares After 4 minutes for one 30 second commercial I think I'll wait on the reinstall step.,Sun Oct 15 00:58:01 +0000 2017,930004,SpotifyCares,@119654 Hmm. Could you DM us your account's email address or username? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt,Sun Oct 15 02:35:49 +0000 2017,general_inquiry_other
1246052_1246051,1246053,1246052,412323,@SpotifyCares Nothing,Thu Oct 26 00:29:37 +0000 2017,1246051,SpotifyCares,@412323 Hey! Help's here. Can you DM us your account's username and email address? We'll check backstage /JL https://t.co/ldFdZRiNAt,Thu Oct 26 00:36:44 +0000 2017,general_inquiry_other
1474854_1474853,1474855,1474854,346031,@115888 also bc something horrible is going on with the speakers in the booth,Mon Oct 16 17:41:44 +0000 2017,1474853,SpotifyCares,"@346031 Hey there! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /DH",Mon Oct 16 20:49:58 +0000 2017,general_inquiry_other
885158_885159,885157,885158,330184,@SpotifyCares Same problem when I use 4G,Sat Oct 21 13:04:48 +0000 2017,885159,SpotifyCares,@330184 Could you send us a DM with your account's email address or username? We'll take a look backstage /DR https://t.co/ldFdZRiNAt,Sat Oct 21 13:15:11 +0000 2017,general_inquiry_other
510489_510490,510488,510489,237284,"@SpotifyCares Hm. not sure I have access to an alternate wifi network with speakers that I can hook up the Chromecast to and run for 30-45 min, but I'll see...",Fri Dec 01 23:47:34 +0000 2017,510490,SpotifyCares,@237284 Sure thing. Just loop us in on how you get on. We'll be right here for you /MT,Sat Dec 02 00:10:27 +0000 2017,general_inquiry_other
822282_822280,822284,822282,315857,"@SpotifyCares iPhone 6, Spotify App Version 8.4.20",Thu Oct 12 23:00:43 +0000 2017,822280,SpotifyCares,@315857 Thanks! Can you also send us the Album Link? Just tap the three dots > Share > Copy Link /RB,Thu Oct 12 23:04:43 +0000 2017,general_inquiry_other
336731_336729,336733,336731,196330,I've been waiting crazily for the Sheep! Thank you and thank you again! @SpotifyCares,Sat Oct 07 19:15:10 +0000 2017,336729,SpotifyCares,"@196330 Hey, we're glad you're enjoying it! If you need us down the road, just give us a shout. Have a great weekend 🙂 /BH",Sat Oct 07 21:41:43 +0000 2017,general_inquiry_other
1170436_1170435,1170436,1170436,395280,"@118266 min, ini mau berlangganan premium kenapa selalu seperti ini ya? Padahal pulsa dan masa aktif ada https://t.co/uJvxNkpH6A",Tue Oct 24 17:33:23 +0000 2017,1170435,SpotifyCares,"@395280 Hi Diar! We can help out in English via Twitter, but we also offer Indonesian language support via email at https://t.co/ZgU70TbP8M /ME",Tue Oct 24 18:19:39 +0000 2017,general_inquiry_other
67677_67676,67678,67677,131454,@SpotifyCares Samsung S6 Android 7.0 Spotify version 8.4.28.875,Wed Nov 29 19:01:41 +0000 2017,67676,SpotifyCares,@131454 Thanks for the info. Can you try the steps here for us: https://t.co/PDA2aKzC6Q? They should help with this. Let us know how it goes /JI,Wed Nov 29 19:33:07 +0000 2017,general_inquiry_other
1629400_1629401,1629400,1629400,183267,@115940 @hulu_support @115888 @SpotifyCares Been trying to merge Spotify and Hulu for three weeks - why can't either of you figure it out?!?!,Thu Oct 19 23:52:37 +0000 2017,1629401,SpotifyCares,"@183267 Hey Johnny, help's here! Could you DM us your account's username and email address? We'll take a look under the hood 🔍 /DQ https://t.co/ldFdZR1cbT",Fri Oct 20 00:21:06 +0000 2017,general_inquiry_other
2788004_2788001,2788004,2788004,778299,@115888 is the website down?,Tue Nov 21 17:47:33 +0000 2017,2788001,SpotifyCares,"@778299 Hey there, everything's good on our end! What's happening exactly? Are you getting any error messages when you try to access https://t.co/DgrXhBq3Hv? If so, can you send us a screenshot for us to check? /SY",Tue Nov 21 19:05:41 +0000 2017,general_inquiry_other
1251407_1251406,1251408,1251407,413572,@SpotifyCares Thank you! Already in the midst of responding to you support staff. 😊😊😊 #promptsupport #kudosSpotify,Thu Oct 26 04:14:13 +0000 2017,1251406,SpotifyCares,@413572 No worries! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /AN,Thu Oct 26 04:38:08 +0000 2017,general_inquiry_other
620405_620403,620405,620405,239733,Y’all need to give this to loyal longtime customers. https://t.co/GIqaHSwKmv,Wed Nov 22 16:58:49 +0000 2017,620403,SpotifyCares,"@239733 Hey there! Right now, this offer's for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though 💚 /NG",Wed Nov 22 17:10:49 +0000 2017,general_inquiry_other
404215_404214,404216,404215,211676,"@SpotifyCares It's not every video ad, only certain ones. Could be the video format maybe? Next time it sticks I'll see if I can tell what the ad is for.",Mon Oct 09 20:25:41 +0000 2017,404214,SpotifyCares,"@211676 Sounds like a great plan! We'd like to know which ads are affected, so we can take a closer look. We'll be waiting for your update /ME",Mon Oct 09 20:46:05 +0000 2017,general_inquiry_other
560969_560968,560969,560969,251259,@148611 PLS https://t.co/fXfpQuTBgC,Sat Dec 02 09:14:02 +0000 2017,560968,SpotifyCares,"@251259 Hey Bon! We’d love to have it available, but we have some info about content here: https://t.co/1dgftcFtzc /LP",Sat Dec 02 22:43:12 +0000 2017,general_inquiry_other
1507611_1507613,1507610,1507611,469910,"@SpotifyCares 1.0.65.320.gac7a8e02 and High Sierra. I can no longer browse devices (Sonos doesn't show, either does my PS4, not that I use it). Thanks btw",Mon Oct 16 23:39:46 +0000 2017,1507613,SpotifyCares,@469910 No worries. Could you try a reinstall with these steps: https://t.co/EqisDMwZAT? Does that help? /RK,Tue Oct 17 00:10:26 +0000 2017,general_inquiry_other
2754900_2754901,2754900,2754900,771095,@SpotifyCares is there any way i can see how many hours of this song i’ve listened today https://t.co/fOx6a54JJZ,Mon Nov 20 20:45:03 +0000 2017,2754901,SpotifyCares,"@771095 Hmm. We can help out in English via Twitter, but we also have Turkish support via email at https://t.co/ZgU70TbP8M /PK",Mon Nov 20 21:52:13 +0000 2017,general_inquiry_other
724355_724353,724359,724355,293478,"@SpotifyCares And no, it's not the internet connection, I'm Youtubing music instead with no such issues",Wed Oct 11 03:31:41 +0000 2017,724353,SpotifyCares,@293478 Hey there! That's not cool. Does logging out > restarting the device > logging back in help? Keep us posted /JQ,Wed Oct 11 03:44:58 +0000 2017,general_inquiry_other
2176146_2176145,2176147,2176146,237688,@SpotifyCares nevermind it fixed itself,Sun Nov 19 20:07:20 +0000 2017,2176145,SpotifyCares,"@237688 Alright. If the issue comes back, drop us a tweet. We'll be right here /XF",Sun Nov 19 20:20:14 +0000 2017,general_inquiry_other
876819_876818,876819,876819,328170,@SpotifyCares but just trynna make sure I do it right and I donno if its you or @115888 them self's or what hahahaha either way cheers,Mon Oct 09 21:11:45 +0000 2017,876818,SpotifyCares,"@328170 Hi! You can access your artist profile with Spotify for Artists. If you don’t have access yet, request it at at https://t.co/obFLZ92rF4 /DV",Mon Oct 09 21:24:11 +0000 2017,general_inquiry_other
2674457_2674460,2674456,2674457,752879,"@SpotifyCares The problem seems to be that my monitors have different resolutions. #1: 1920x1080; #2: 1600x1200. The window size is limited to the resolution of the screen it opened on. So, if I move it from #1 to #2, the bottom 120px of the window are transparent.",Sun Nov 19 13:19:28 +0000 2017,2674460,SpotifyCares,@752879 Thanks! Can you DM us a screenshot of how it's appearing on the second window when it becomes transparent? We'll take a closer look /K https://t.co/ldFdZRiNAt,Sun Nov 19 13:40:51 +0000 2017,general_inquiry_other
2349709_2349707,2349709,2349709,679179,@116130 why can't I control my Spotify from my phone app anymore? Used to be able to control other devices from my mobile. Now only gives me info on other devices.,Mon Nov 13 15:10:03 +0000 2017,2349707,SpotifyCares,"@679179 Hi Emily! Can you tell us more about what's happening? We'd also like to know your device, operating system, and Spotify version /NH",Mon Nov 13 17:02:56 +0000 2017,general_inquiry_other
1579920_1579919,1579920,1579920,486472,"@SpotifyCares Hi! I've reached out via chat multiple times, but nobody has gotten back to me. Can you please help me with my Hulu bundle?",Sat Nov 04 16:02:47 +0000 2017,1579919,SpotifyCares,@486472 Hi Elena! We've just sent you a bit more info over DM. We'll carry on helping out there /CO,Sat Nov 04 19:15:48 +0000 2017,general_inquiry_other
1877950_1877952,1877949,1877950,560558,@SpotifyCares RC you've only gone and fixed it for me :),Wed Oct 18 10:25:31 +0000 2017,1877952,SpotifyCares,@560558 We're glad to hear everything's working now. Give us a shout if it starts misbehaving again; we're always here to help 🙂 /RC,Wed Oct 18 10:32:55 +0000 2017,general_inquiry_other
1846517_1846519,1846516,1846517,553078,@SpotifyCares https://t.co/SAARdHe7Q8,Thu Oct 19 20:16:40 +0000 2017,1846519,SpotifyCares,"@553078 Hmm, that's odd. Can you DM us your account's username and email address? We'll do some digging 🔍 /TR https://t.co/ldFdZRiNAt",Thu Oct 19 21:46:33 +0000 2017,general_inquiry_other
2827791_2827789,2827793,2827791,787604,@115888 @SpotifyCares,Sun Nov 26 23:51:08 +0000 2017,2827789,SpotifyCares,"@787604 Hey David, thanks for keeping an eye out on this! What's happening exactly? Can you send us the Song Links? Just tap the three dots > Share > Copy Link /AY",Mon Nov 27 11:14:17 +0000 2017,general_inquiry_other
1257211_1257213,1257211,1257211,414612,@115888 ????? I travel between 2 countries every single day for school..... WHY CANT I USE SPOTIFY https://t.co/YR7kDT7Kgs,Thu Oct 26 06:36:03 +0000 2017,1257213,SpotifyCares,"@414612 1: Hey! Are you currently on Free or Premium? If you're on Free, we're afraid you can only use Spotify... /RE",Thu Oct 26 07:17:34 +0000 2017,general_inquiry_other
713839_713837,713839,713839,290741,@SpotifyCares idk whats going on 😣😣😣😣😥😥😥😥😢,Tue Oct 10 23:06:34 +0000 2017,713837,SpotifyCares,@290741 Hey there! This doesn't sound good. What issues are you having and on what device? We'll see what we can suggest /RV,Tue Oct 10 23:08:25 +0000 2017,general_inquiry_other
2371464_2371463,2371465,2371464,333427,@SpotifyCares Thanks SC!,Tue Nov 14 00:19:55 +0000 2017,2371463,SpotifyCares,"@333427 You're welcome! If you ever need us again, just give us a shout. https://t.co/m4HWSbgHVZ 🙂 /LO",Tue Nov 14 00:22:37 +0000 2017,general_inquiry_other
818969_818968,818969,818969,315098,@115890 @61186 @115888 @SpotifyCares If you want people to switch you NEED to fix this ASAP. Please release a proper UWP app. https://t.co/VPwc3x9uJn,Thu Oct 12 20:57:03 +0000 2017,818968,SpotifyCares,"@315098 Hey Neil, we hear you! You can show your support for the official idea here: https://t.co/TGZFKt4dIg /TB",Thu Oct 12 21:38:20 +0000 2017,general_inquiry_other
664588_664585,664588,664588,278383,@SpotifyCares Your forum seems to be under a spam attack at the moment. Is this related to the sign up issues currently being experienced?,Tue Oct 10 16:40:11 +0000 2017,664585,SpotifyCares,@278383 Hey Deric! Can you let us know more about what's happening exactly? Can you send us the link to the page where you're seeing this? /JP,Tue Oct 10 16:42:21 +0000 2017,general_inquiry_other
2239755_2239756,2239755,2239755,653052,Anybody know when @115888 is hitting South African shores?,Fri Nov 10 13:47:11 +0000 2017,2239756,SpotifyCares,"@653052 1: Hey there! We're afraid we don’t have any info on this right now, but we're launching regularly in countries around the world.",Fri Nov 10 14:53:06 +0000 2017,general_inquiry_other
1209363_1209362,1209363,1209363,403905,@SpotifyCares please reply to my dm. thx ;),Sun Oct 15 17:01:20 +0000 2017,1209362,SpotifyCares,@403905 Hey! We've just sent a DM your way. Let's carry on chatting there 🙂 /NQ,Sun Oct 15 22:45:35 +0000 2017,general_inquiry_other
654548_654550,654547,654548,275708,@SpotifyCares I finally figured it out lol! Sorry!,Wed Nov 22 23:23:47 +0000 2017,654550,SpotifyCares,@275708 No worries. We're glad to hear that you've already figured things out. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /LO,Wed Nov 22 23:32:51 +0000 2017,general_inquiry_other
2412691_2412693,2412690,2412691,693591,"@SpotifyCares Yes, it is still same. This is the exact screen shot right after the installation. https://t.co/4ysBjbvBl1",Mon Nov 20 15:05:24 +0000 2017,2412693,SpotifyCares,"@693591 Thanks. Can you try to Force Close the app first, then follow the steps here for reinstalling: https://t.co/VcYABEIhpG? You should be able to do it with Windows Task Manager. Keep us posted /XF",Mon Nov 20 15:18:20 +0000 2017,general_inquiry_other
1684797_1684796,1684797,1684797,511975,"@SpotifyCares WebAPI returns ""400 illegal character"" with different services. https://t.co/hYhwaqD2Ht",Mon Nov 06 15:58:55 +0000 2017,1684796,SpotifyCares,@511975 Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF https://t.co/ldFdZRiNAt,Mon Nov 06 17:05:02 +0000 2017,general_inquiry_other
1737708_1737707,1737709,1737708,524430,No wonder i'm doubting buying a premium in spotify because of this kind of service 😞😞😞,Tue Nov 07 10:01:17 +0000 2017,1737707,SpotifyCares,@524430 We've just sent a DM your way. Let's carry on chatting there /PL,Tue Nov 07 10:09:05 +0000 2017,general_inquiry_other
115213_115214,115212,115213,141618,@SpotifyCares Yes,Fri Nov 24 02:40:53 +0000 2017,115214,SpotifyCares,@141618 Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,Fri Nov 24 05:08:19 +0000 2017,general_inquiry_other
2919370_2919372,2919369,2919370,808034,@SpotifyCares Everything is perfect. Thank You! https://t.co/Ju1F445OQB,Wed Nov 29 00:54:35 +0000 2017,2919372,SpotifyCares,"@808034 No worries! Give us a shout if you need help with anything else. Rest assured that we'll go to great lengths to get you your music, even go... https://t.co/GngFT9WrB8 /GS",Wed Nov 29 01:00:12 +0000 2017,general_inquiry_other
727686_727684,727686,727686,294321,Akala ko sira ang earphones ko pero sabog lang pala talaga yung Pwede Ba ng @41812 sa @115888.,Wed Oct 11 06:46:47 +0000 2017,727684,SpotifyCares,@294321 Hey there! Hope you don't mind if we reply in English. Can you let us know what's happening exactly? We're here to help /GK,Wed Oct 11 07:10:59 +0000 2017,general_inquiry_other
